idTerytGmina,idTerytWojewodztwo,Wojewodztwo,Powiat,Gmina,GminaTyp,idTypPodmiotu,Typ Podmiotu,idKategoriaUczniow,Kategoria uczniów,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30 i więcej
206031,2,DOLNOŚLĄSKIE,karkonoski,Piechowice,M,1,Przedszkole,1,Dzieci lub młodzież,3,22,52,38,42,,,,,,,,,,,,,,,,,,,,,,,,
206031,2,DOLNOŚLĄSKIE,karkonoski,Piechowice,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,39,38,41,46,45,61,45,30,,1,,,,,,,,,,,,,,
206031,2,DOLNOŚLĄSKIE,karkonoski,Piechowice,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,10,12,1,1,11,1,,,,,,,,,,,
206031,2,DOLNOŚLĄSKIE,karkonoski,Piechowice,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,16,43,26,35,29,18,1,,,,,,,,,,
206041,2,DOLNOŚLĄSKIE,karkonoski,Szklarska Poręba,M,1,Przedszkole,1,Dzieci lub młodzież,,36,37,42,28,1,,,,,,,,,,,,,,,,,,,,,,,
206041,2,DOLNOŚLĄSKIE,karkonoski,Szklarska Poręba,M,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,1,6,12,,,,,,,,,,,,,,,,,,,,,,,,
206041,2,DOLNOŚLĄSKIE,karkonoski,Szklarska Poręba,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,7,38,41,40,43,45,64,59,27,3,1,,,,,,,,,,,,,,
206041,2,DOLNOŚLĄSKIE,karkonoski,Szklarska Poręba,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,13,32,17,20,13,,,,,,,,,,,,
206041,2,DOLNOŚLĄSKIE,karkonoski,Szklarska Poręba,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,2,6,14,34,8,1,,,,,,,,,,,
206052,2,DOLNOŚLĄSKIE,karkonoski,Janowice Wielkie,Gm,1,Przedszkole,1,Dzieci lub młodzież,3,19,28,24,33,1,,,,,,,,,,,,,,,,,,,,,,,
206052,2,DOLNOŚLĄSKIE,karkonoski,Janowice Wielkie,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,31,41,35,41,31,26,38,18,2,,,,,,,,,,,,,,,
206062,2,DOLNOŚLĄSKIE,karkonoski,Jeżów Sudecki,Gm,1,Przedszkole,1,Dzieci lub młodzież,,21,25,30,40,,,,,,,,,,,,,,,,,,,,,,,,
206062,2,DOLNOŚLĄSKIE,karkonoski,Jeżów Sudecki,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,2,11,12,12,1,,,,,,,,,,,,,,,,,,,,,,,
206062,2,DOLNOŚLĄSKIE,karkonoski,Jeżów Sudecki,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,68,52,54,53,63,50,67,31,2,,,,,,,,,,,,,,,
206072,2,DOLNOŚLĄSKIE,karkonoski,Mysłakowice,Gm,1,Przedszkole,1,Dzieci lub młodzież,,33,56,73,40,1,,,,,,,,,,,,,,,,,,,,,,,
206072,2,DOLNOŚLĄSKIE,karkonoski,Mysłakowice,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,17,39,4,,,,,,,,,,,,,,,,,,,,,,,
206072,2,DOLNOŚLĄSKIE,karkonoski,Mysłakowice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,88,77,78,82,78,58,90,53,3,3,,,,,,,,,,,,,,
206082,2,DOLNOŚLĄSKIE,karkonoski,Podgórzyn,Gm,1,Przedszkole,1,Dzieci lub młodzież,1,16,14,18,12,,,,,,,,,,,,,,,,,,,,,,,,
206082,2,DOLNOŚLĄSKIE,karkonoski,Podgórzyn,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,3,32,44,61,52,2,,,,,,,,,,,,,,,,,,,,,,,
206082,2,DOLNOŚLĄSKIE,karkonoski,Podgórzyn,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,3,85,67,75,93,67,70,75,36,6,3,1,,,,,,,,,,,,,
206082,2,DOLNOŚLĄSKIE,karkonoski,Podgórzyn,Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,1,2,,1,,1,,,,,,,,
206092,2,DOLNOŚLĄSKIE,karkonoski,Stara Kamienica,Gm,1,Przedszkole,1,Dzieci lub młodzież,3,18,20,24,27,,,,,,,,,,,,,,,,,,,,,,,,
206092,2,DOLNOŚLĄSKIE,karkonoski,Stara Kamienica,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,4,14,16,13,21,1,,,,,,,,,,,,,,,,,,,,,,,
206092,2,DOLNOŚLĄSKIE,karkonoski,Stara Kamienica,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,56,44,39,42,41,47,42,34,1,,,,,,,,,,,,,,,
206092,2,DOLNOŚLĄSKIE,karkonoski,Stara Kamienica,Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,7,6,17,9,16,2,,,,,,,,,,,
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,1,Przedszkole,1,Dzieci lub młodzież,5,112,121,149,175,4,2,,,,,,,,,,,,,,,,,,,,,,
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,142,146,118,158,151,193,176,111,12,3,8,,2,,,,,,,,,,,
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,47,116,125,122,88,,,,,,,,,,,,
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,1,6,12,6,6,2,2,1,2,,1,,,,7
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,49,115,89,87,75,70,,,,,,,,,,,
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,,,2,19,2,3,3,4,2,1,3,1,61
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,1,2,3,2,2,2,1,,,,,,,
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,81,Punkt przedszkolny,1,Dzieci lub młodzież,,8,10,3,,,,,,,,,,,,,,,,,,,,,,,,,
207011,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,40,85,88,97,26,4,2,,,,,,,,,,
207022,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,Gm,1,Przedszkole,1,Dzieci lub młodzież,,17,47,53,27,,,,,,,,,,,,,,,,,,,,,,,,
207022,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,1,20,10,14,44,,,,,,,,,,,,,,,,,,,,,,,,
207022,2,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,75,74,74,77,89,73,84,46,2,,1,,,,,,,,,,,,,
207033,2,DOLNOŚLĄSKIE,kamiennogórski,Lubawka,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,3,51,69,73,82,1,,,,,,,,,,,,,,,,,,,,,,,
207033,2,DOLNOŚLĄSKIE,kamiennogórski,Lubawka,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,2,5,12,4,1,,,,,,,,,,,,,,,,,,,,,,,
207033,2,DOLNOŚLĄSKIE,kamiennogórski,Lubawka,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,88,82,71,75,95,116,102,71,4,,,,,,,,,,,,,,,
207042,2,DOLNOŚLĄSKIE,kamiennogórski,Marciszów,Gm,1,Przedszkole,1,Dzieci lub młodzież,,21,28,30,39,1,,,,,,,,,,,,,,,,,,,,,,,
207042,2,DOLNOŚLĄSKIE,kamiennogórski,Marciszów,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,35,32,31,46,32,36,47,23,8,,,,,,,,,,,,,,,
208011,2,DOLNOŚLĄSKIE,kłodzki,Duszniki-Zdrój,M,1,Przedszkole,1,Dzieci lub młodzież,2,22,31,40,34,2,,,,,,,,,,,,,,,,,,,,,,,
208011,2,DOLNOŚLĄSKIE,kłodzki,Duszniki-Zdrój,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,25,36,28,41,30,46,30,24,1,,,,,,,,,,,,,,,
208011,2,DOLNOŚLĄSKIE,kłodzki,Duszniki-Zdrój,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,8,21,12,18,23,1,,,,,,,,,,,
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,1,Przedszkole,1,Dzieci lub młodzież,14,209,204,243,210,12,,,,,,,,,,,,,,,,,,,,,,,
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,5,243,277,263,285,280,316,309,212,29,15,2,,,,,,,,,,,,,
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,146,275,272,255,206,2,,,,,,,,,,,
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,4,19,36,40,26,18,2,3,2,7,2,1,1,1,16
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,154,325,332,285,231,198,6,3,1,,,,1,,,,
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,3,4,23,50,59,43,36,33,33,20,15,13,9,252
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,2,3,3,5,1,2,2,,,,,,,
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,81,Punkt przedszkolny,1,Dzieci lub młodzież,,3,4,5,7,5,1,,,,,,,,,,,,,,,,,,,,,,
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,,14,15,20,25,16,30,14,3,7,3,4,,,,,,,,,,,,,
208021,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,41,84,83,102,25,20,4,4,3,,,,,,,,
208031,2,DOLNOŚLĄSKIE,kłodzki,Kudowa-Zdrój,M,1,Przedszkole,1,Dzieci lub młodzież,10,65,71,87,85,2,,,,,,,,,,,,,,,,,,,,,,,
208031,2,DOLNOŚLĄSKIE,kłodzki,Kudowa-Zdrój,M,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,,
208031,2,DOLNOŚLĄSKIE,kłodzki,Kudowa-Zdrój,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,89,95,88,111,90,111,120,63,8,,2,,,,,,,,,,,,,
208031,2,DOLNOŚLĄSKIE,kłodzki,Kudowa-Zdrój,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,15,26,34,31,28,1,,,,,,,,,,,
208031,2,DOLNOŚLĄSKIE,kłodzki,Kudowa-Zdrój,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,4,9,4,1,10,11,,,,,,,,,,,
208031,2,DOLNOŚLĄSKIE,kłodzki,Kudowa-Zdrój,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,20,23,31,32,5,2,,,,,,,,,,,
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,1,Przedszkole,1,Dzieci lub młodzież,5,109,136,135,149,1,,,,,,,,,,,,,,,,,,,,,,,
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,3,134,157,152,150,144,165,186,114,10,6,2,,,,,,,,,,,,,
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,34,76,52,71,64,1,,,,,,,,,,,
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,1,6,19,19,8,,3,1,,,1,,1,1,7
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,31,53,52,50,62,51,2,,,,,,,,,,
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,19,Szkoła policealna,3,Bez kategorii,,,,,,,,,,,,,,,,,,2,1,1,1,,1,,,,,,11
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,1,2,2,3,2,2,3,1,,,,,,,
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,81,Punkt przedszkolny,1,Dzieci lub młodzież,1,4,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,
208041,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,18,41,31,41,5,1,1,,,,,,,,,,
208051,2,DOLNOŚLĄSKIE,kłodzki,Polanica-Zdrój,M,1,Przedszkole,1,Dzieci lub młodzież,9,50,54,62,10,,,,,,,,,,,,,,,,,,,,,,,,
208051,2,DOLNOŚLĄSKIE,kłodzki,Polanica-Zdrój,M,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,3,4,47,2,1,,,,,,,,,,,,,,,,,,,,,,
208051,2,DOLNOŚLĄSKIE,kłodzki,Polanica-Zdrój,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,49,62,62,77,136,68,93,48,8,2,,2,,,,,,,,,,,,
208051,2,DOLNOŚLĄSKIE,kłodzki,Polanica-Zdrój,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,27,68,41,64,35,29,2,,,,,,,,,,
208051,2,DOLNOŚLĄSKIE,kłodzki,Polanica-Zdrój,M,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,1,,3,3,2,4,3,4,1,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,43,86,81,101,6,,,,,,,,,,,,,,,,,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,2,30,31,59,46,2,,,,,,,,,,,,,,,,,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,136,167,137,145,166,169,175,116,20,3,1,,1,1,,,,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,24,46,55,48,48,,,,,,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,14,Liceum ogólnokształcące,2,Dorośli,,,,,,,,,,,,,,,2,7,11,5,12,1,,2,2,1,3,1,,1,3
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,34,53,51,58,42,43,2,1,,,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,,1,1,,1,1,2,1,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,80,Zespół wychowania przedszkolnego,1,Dzieci lub młodzież,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,81,Punkt przedszkolny,1,Dzieci lub młodzież,,4,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,85,Szkoła muzyczna I stopnia,3,Bez kategorii,,,,,1,8,24,13,12,18,10,5,5,2,2,1,,,,,,,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,86,Szkoła muzyczna II stopnia,3,Bez kategorii,,,,,,,,,,,,1,4,2,4,3,,5,,1,,1,,,,,,,
208063,2,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,M-Gm,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,1,15,38,35,26,10,,1,,,,,,,,,,
208072,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,Gm,1,Przedszkole,1,Dzieci lub młodzież,5,88,117,111,68,1,,,,,,,,,,,,,,,,,,,,,,,
208072,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,9,13,41,62,3,,,,,,,,,,,,,,,,,,,,,,,
208072,2,DOLNOŚLĄSKIE,kłodzki,Kłodzko,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,5,103,119,126,111,114,140,137,53,12,3,2,,,,,,,,,,,,,
208083,2,DOLNOŚLĄSKIE,kłodzki,Lądek-Zdrój,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,1,28,44,36,41,,,,,,,,,,,,,,,,,,,,,,,,
208083,2,DOLNOŚLĄSKIE,kłodzki,Lądek-Zdrój,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,2,4,3,8,,,,,,,,,,,,,,,,,,,,,,,,
208083,2,DOLNOŚLĄSKIE,kłodzki,Lądek-Zdrój,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,4,42,64,59,47,68,56,60,44,2,,,,,,,,,,,,,,,
208083,2,DOLNOŚLĄSKIE,kłodzki,Lądek-Zdrój,M-Gm,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,7,22,18,17,18,,,,,,,,,,,,
208092,2,DOLNOŚLĄSKIE,kłodzki,Lewin Kłodzki,Gm,1,Przedszkole,1,Dzieci lub młodzież,,8,11,16,18,1,,,,,,,,,,,,,,,,,,,,,,,
208092,2,DOLNOŚLĄSKIE,kłodzki,Lewin Kłodzki,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,23,12,17,16,13,21,26,6,,,,,,,,,,,,,,,,
208103,2,DOLNOŚLĄSKIE,kłodzki,Międzylesie,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,27,56,62,58,1,,,,,,,,,,,,,,,,,,,,,,,
208103,2,DOLNOŚLĄSKIE,kłodzki,Międzylesie,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,57,64,55,70,65,72,72,51,6,,,,,,,,,,,,,,,
208112,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,Gm,1,Przedszkole,1,Dzieci lub młodzież,2,58,95,98,87,4,,,,,,,,,,,,,,,,,,,,,,,
208112,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,100,92,106,106,109,121,136,76,12,3,4,3,1,,,,,,,,,,,
208112,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,33,57,59,45,29,31,3,1,,,,,,,,,
208112,2,DOLNOŚLĄSKIE,kłodzki,Nowa Ruda,Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,1,1,1,3,6,5,3,3,2,,,,,,,
208123,2,DOLNOŚLĄSKIE,kłodzki,Radków,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,1,46,62,76,79,,,,,,,,,,,,,,,,,,,,,,,,
208123,2,DOLNOŚLĄSKIE,kłodzki,Radków,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,2,76,84,66,80,93,83,97,31,2,1,,2,,,,,,,,,,,,
208123,2,DOLNOŚLĄSKIE,kłodzki,Radków,M-Gm,20,Szkoła specjalna przysposabiająca do pracy,1,Dzieci lub młodzież,,,,,,,,,,,,,,,,,1,1,,3,1,1,,,,,,,
208133,2,DOLNOŚLĄSKIE,kłodzki,Stronie Śląskie,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,3,50,52,70,46,,1,,,,,,,,,,,,,,,,,,,,,,
208133,2,DOLNOŚLĄSKIE,kłodzki,Stronie Śląskie,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,57,51,52,59,56,50,44,34,7,1,,,,,,,,,,,,,,
208133,2,DOLNOŚLĄSKIE,kłodzki,Stronie Śląskie,M-Gm,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,3,14,11,15,11,9,4,,,,,,,,,,
208143,2,DOLNOŚLĄSKIE,kłodzki,Szczytna,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,11,45,37,46,34,1,,,,,,,,,,,,,,,,,,,,,,,
208143,2,DOLNOŚLĄSKIE,kłodzki,Szczytna,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
208143,2,DOLNOŚLĄSKIE,kłodzki,Szczytna,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,51,64,50,50,65,49,55,43,1,,,,,,,,,,,,,,,
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,M,1,Przedszkole,1,Dzieci lub młodzież,1,73,104,125,127,5,3,,,,,,,,,,,,,,,,,,,,,,
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,M,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,141,152,121,140,158,152,164,107,3,1,,,,,,,,,,,,,,
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,M,14,Liceum ogólnokształcące,1,Dzieci lub młodzież,,,,,,,,,,,,,9,15,20,19,23,2,,,,,,,,,,,
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,M,16,Technikum,1,Dzieci lub młodzież,,,,,,,,,,,,,20,57,41,51,46,32,1,1,,,,,,,,,
209011,2,DOLNOŚLĄSKIE,legnicki,Chojnów,M,93,Branżowa szkoła I stopnia,1,Dzieci lub młodzież,,,,,,,,,,,,,7,17,31,21,6,2,,,,,,,,,,,
209022,2,DOLNOŚLĄSKIE,legnicki,Chojnów,Gm,1,Przedszkole,1,Dzieci lub młodzież,1,21,21,15,26,,,,,,,,,,,,,,,,,,,,,,,,
209022,2,DOLNOŚLĄSKIE,legnicki,Chojnów,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,1,16,22,57,1,,,,,,,,,,,,,,,,,,,,,,,
209022,2,DOLNOŚLĄSKIE,legnicki,Chojnów,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,73,66,64,77,73,90,74,36,3,2,,,,,,,,,,,,,,
209022,2,DOLNOŚLĄSKIE,legnicki,Chojnów,Gm,81,Punkt przedszkolny,1,Dzieci lub młodzież,,24,22,5,,,,,,,,,,,,,,,,,,,,,,,,,
209032,2,DOLNOŚLĄSKIE,legnicki,Krotoszyce,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,14,27,,,,,,,,,,,,,,,,,,,,,,,,
209032,2,DOLNOŚLĄSKIE,legnicki,Krotoszyce,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,22,34,25,27,32,32,35,18,,,,,,,,,,,,,,,,
209032,2,DOLNOŚLĄSKIE,legnicki,Krotoszyce,Gm,81,Punkt przedszkolny,1,Dzieci lub młodzież,3,9,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
209042,2,DOLNOŚLĄSKIE,legnicki,Kunice,Gm,1,Przedszkole,1,Dzieci lub młodzież,,51,57,48,67,,,,,,,,,,,,,,,,,,,,,,,,
209042,2,DOLNOŚLĄSKIE,legnicki,Kunice,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,1,8,19,29,,,,,,,,,,,,,,,,,,,,,,,,
209042,2,DOLNOŚLĄSKIE,legnicki,Kunice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,88,87,78,86,79,71,75,41,,,,,,,,,,,,,,,,
209052,2,DOLNOŚLĄSKIE,legnicki,Legnickie Pole,Gm,1,Przedszkole,1,Dzieci lub młodzież,,33,37,46,52,,,,,,,,,,,,,,,,,,,,,,,,
209052,2,DOLNOŚLĄSKIE,legnicki,Legnickie Pole,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,3,7,7,6,8,3,,,,,,,,,,,,,,,,,,,,,,
209052,2,DOLNOŚLĄSKIE,legnicki,Legnickie Pole,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,,64,55,50,59,49,62,44,20,5,1,1,,,,,,,,,,,,,
209062,2,DOLNOŚLĄSKIE,legnicki,Miłkowice,Gm,1,Przedszkole,1,Dzieci lub młodzież,,33,27,33,22,2,,,,,,,,,,,,,,,,,,,,,,,
209062,2,DOLNOŚLĄSKIE,legnicki,Miłkowice,Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,1,19,18,24,41,,,,,,,,,,,,,,,,,,,,,,,,
209062,2,DOLNOŚLĄSKIE,legnicki,Miłkowice,Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,66,70,56,54,58,70,56,20,6,1,,,,,,,,,,,,,,
209073,2,DOLNOŚLĄSKIE,legnicki,Prochowice,M-Gm,1,Przedszkole,1,Dzieci lub młodzież,,40,64,64,,,,,,,,,,,,,,,,,,,,,,,,,
209073,2,DOLNOŚLĄSKIE,legnicki,Prochowice,M-Gm,3,Oddział przedszkolny w szkole podstawowej,1,Dzieci lub młodzież,,,,13,57,1,1,,,,,,,,,,,,,,,,,,,,,,
209073,2,DOLNOŚLĄSKIE,legnicki,Prochowice,M-Gm,3,Szkoła podstawowa,1,Dzieci lub młodzież,,,,,1,75,79,72,60,73,83,72,40,5,,1,,,,,,,,,,,,,
